operator,offer_id,offer_name,category,data_gb,minutes,sms,validity_days,ussd_code,source_page,price_per_gb,price_per_minute,price_per_sms,price_bdt
Banglalink,TK357USSD500MIN30D-V2,250 Minutes,Minute,0.0,250.0,0.0,30.0,Unknown,offers/prepaid/voice,0.0,0.77,0.0,192.0
Banglalink,TK357USSD500MIN30D-V3,1000 Minutes,Minute,0.0,1000.0,0.0,30.0,Unknown,offers/prepaid/voice,0.0,0.66,0.0,656.0
Banglalink,TK357USSD500MIN30D-V4,375 Minutes,Minute,0.0,375.0,0.0,30.0,Unknown,offers/prepaid/voice,0.0,0.77,0.0,287.0
Banglalink,TK109USSD150MIN5D-V2,300 Minutes,Minute,0.0,300.0,0.0,5.0,Unknown,offers/prepaid/voice,0.0,0.7,0.0,209.0
Banglalink,TK109USSD150MIN5D-V3,450 Minutes,Minute,0.0,450.0,0.0,5.0,Unknown,offers/prepaid/voice,0.0,0.64,0.0,289.0
Banglalink,TK109USSD150MIN5D-V4,375 Minutes,Minute,0.0,375.0,0.0,3.0,Unknown,offers/prepaid/voice,0.0,0.56,0.0,209.0
Banglalink,TK67USSD100MIN72HRS-V2,250 Minutes,Minute,0.0,250.0,0.0,1.0,Unknown,offers/prepaid/voice,0.0,0.51,0.0,128.0
Banglalink,TK67USSD100MIN72HRS-V3,80 Minutes,Minute,0.0,80.0,0.0,1.0,Unknown,offers/prepaid/voice,0.0,0.54,0.0,43.0
Banglalink,TK67USSD100MIN72HRS-V4,120 Minutes,Minute,0.0,120.0,0.0,2.0,Unknown,offers/prepaid/voice,0.0,0.68,0.0,82.0
Banglalink,TK157USSD240MIN7D-V2,725 Minutes,Minute,0.0,725.0,0.0,7.0,Unknown,offers/prepaid/voice,0.0,0.55,0.0,399.0
Banglalink,TK157USSD240MIN7D-V3,120 Minutes,Minute,0.0,120.0,0.0,7.0,Unknown,offers/prepaid/voice,0.0,0.74,0.0,89.0
Banglalink,TK157USSD240MIN7D-V4,350 Minutes,Minute,0.0,350.0,0.0,7.0,Unknown,offers/prepaid/voice,0.0,0.61,0.0,213.0
Banglalink,TK127USSD200MIN7D-V2,275 Minutes,Minute,0.0,275.0,0.0,3.0,Unknown,offers/prepaid/voice,0.0,0.6,0.0,165.0
Banglalink,TK127USSD200MIN7D-V3,450 Minutes,Minute,0.0,450.0,0.0,1.0,Unknown,offers/prepaid/voice,0.0,0.43,0.0,193.0
Banglalink,TK127USSD200MIN7D-V4,350 Minutes,Minute,0.0,350.0,0.0,5.0,Unknown,offers/prepaid/voice,0.0,0.68,0.0,238.0
Banglalink,TK97USSD110MIN5D-V2,250 Minutes,Minute,0.0,250.0,0.0,3.0,Unknown,offers/prepaid/voice,0.0,0.6,0.0,151.0
Banglalink,TK97USSD110MIN5D-V3,90 Minutes,Minute,0.0,90.0,0.0,5.0,Unknown,offers/prepaid/voice,0.0,0.83,0.0,75.0
Banglalink,TK97USSD110MIN5D-V4,300 Minutes,Minute,0.0,300.0,0.0,5.0,Unknown,offers/prepaid/voice,0.0,0.7,0.0,210.0
Banglalink,TK57USSD80MIN48HRS-V2,160 Minutes,Minute,0.0,160.0,0.0,2.0,Unknown,offers/prepaid/voice,0.0,0.62,0.0,100.0
Banglalink,TK57USSD80MIN48HRS-V3,60 Minutes,Minute,0.0,60.0,0.0,3.0,Unknown,offers/prepaid/voice,0.0,0.87,0.0,52.0
Banglalink,TK57USSD80MIN48HRS-V4,250 Minutes,Minute,0.0,250.0,0.0,2.0,Unknown,offers/prepaid/voice,0.0,0.55,0.0,138.0
Banglalink,TK447USSD700MIN30D-V2,875 Minutes,Minute,0.0,875.0,0.0,30.0,Unknown,offers/prepaid/voice,0.0,0.61,0.0,533.0
Banglalink,TK447USSD700MIN30D-V3,1400 Minutes,Minute,0.0,1400.0,0.0,30.0,Unknown,offers/prepaid/voice,0.0,0.59,0.0,821.0
Banglalink,TK447USSD700MIN30D-V4,525 Minutes,Minute,0.0,525.0,0.0,30.0,Unknown,offers/prepaid/voice,0.0,0.69,0.0,361.0
Banglalink,TK507USSD840MIN30D-V2,500 Minutes,Minute,0.0,500.0,0.0,30.0,Unknown,offers/prepaid/voice,0.0,0.74,0.0,369.0
Banglalink,TK507USSD840MIN30D-V3,1500 Minutes,Minute,0.0,1500.0,0.0,30.0,Unknown,offers/prepaid/voice,0.0,0.61,0.0,909.0
Banglalink,TK507USSD840MIN30D-V4,750 Minutes,Minute,0.0,750.0,0.0,30.0,Unknown,offers/prepaid/voice,0.0,0.69,0.0,519.0
Banglalink,TK419USSD650MIN30D-V2,1250 Minutes,Minute,0.0,1250.0,0.0,30.0,Unknown,offers/prepaid/voice,0.0,0.6,0.0,749.0
Banglalink,TK419USSD650MIN30D-V3,300 Minutes,Minute,0.0,300.0,0.0,7.0,Unknown,offers/prepaid/voice,0.0,0.56,0.0,169.0
Banglalink,TK419USSD650MIN30D-V4,1550 Minutes,Minute,0.0,1550.0,0.0,30.0,Unknown,offers/prepaid/voice,0.0,0.61,0.0,939.0
Banglalink,TK327USSD450MIN30D-V2,600 Minutes,Minute,0.0,600.0,0.0,30.0,Unknown,offers/prepaid/voice,0.0,0.74,0.0,446.0
Banglalink,TK327USSD450MIN30D-V3,500 Minutes,Minute,0.0,500.0,0.0,30.0,Unknown,offers/prepaid/voice,0.0,0.76,0.0,378.0
Banglalink,TK327USSD450MIN30D-V4,300 Minutes,Minute,0.0,300.0,0.0,365.0,Unknown,offers/prepaid/voice,0.0,1.54,0.0,462.0
Banglalink,TK729USSD1165MIN30D-V2,1750 Minutes,Minute,0.0,1750.0,0.0,30.0,Unknown,offers/prepaid/voice,0.0,0.61,0.0,1069.0
Banglalink,TK729USSD1165MIN30D-V3,1800 Minutes,Minute,0.0,1800.0,0.0,30.0,Unknown,offers/prepaid/voice,0.0,0.86,0.0,1539.0
Banglalink,TK729USSD1165MIN30D-V4,575 Minutes,Minute,0.0,575.0,0.0,30.0,Unknown,offers/prepaid/voice,0.0,0.68,0.0,389.0
Banglalink,TK1197USSD1200MIN365D-V2,600 Minutes,Minute,0.0,600.0,0.0,365.0,Unknown,offers/prepaid/voice,0.0,1.09,0.0,657.0
Banglalink,TK1197USSD1200MIN365D-V3,1800 Minutes,Minute,0.0,1800.0,0.0,30.0,Unknown,offers/prepaid/voice,0.0,0.91,0.0,1643.0
Banglalink,TK1197USSD1200MIN365D-V4,1800 Minutes,Minute,0.0,1800.0,0.0,365.0,Unknown,offers/prepaid/voice,0.0,0.89,0.0,1610.0
Banglalink,TK493USSDMA2Y-V2,Main Account Validity,Validity,0.0,0.0,0.0,730.0,Unknown,offers/prepaid/voice,0.0,0.0,0.0,567.0
Banglalink,TK493USSDMA2Y-V3,Main Account Validity,Validity,0.0,0.0,0.0,730.0,Unknown,offers/prepaid/voice,0.0,0.0,0.0,592.0
Banglalink,TK493USSDMA2Y-V4,Main Account Validity,Validity,0.0,0.0,0.0,730.0,Unknown,offers/prepaid/voice,0.0,0.0,0.0,616.0
Banglalink,TK693USSDMA3Y-V2,Main Account Validity,Validity,0.0,0.0,0.0,1095.0,Unknown,offers/prepaid/voice,0.0,0.0,0.0,797.0
Banglalink,TK693USSDMA3Y-V3,Main Account Validity,Validity,0.0,0.0,0.0,1095.0,Unknown,offers/prepaid/voice,0.0,0.0,0.0,554.0
Banglalink,TK693USSDMA3Y-V4,Main Account Validity,Validity,0.0,0.0,0.0,1095.0,Unknown,offers/prepaid/voice,0.0,0.0,0.0,866.0
Banglalink,TK649USSDBLC260015R-V2,Banglalink Prepaid 45GB+600Min Tk. 639!,Combo,45.0,600.0,0.0,7.0,Unknown,offers/prepaid/bundles,14.2,1.06,0.0,639.0
Banglalink,TK649USSDBLC260015R-V3,Banglalink Prepaid 15GB+200Min Tk. 269!,Combo,15.0,200.0,0.0,7.0,Unknown,offers/prepaid/bundles,17.93,1.34,0.0,269.0
Banglalink,TK649USSDBLC260015R-V4,Banglalink Prepaid 90GB+1200Min Tk. 1679!,Combo,90.0,1200.0,0.0,30.0,Unknown,offers/prepaid/bundles,18.66,1.4,0.0,1679.0
Banglalink,TK749USSDBLC-V2,Banglalink Prepaid 100GB+1800Min (20 GB Extra On Repurchase) only Tk. 1589!,Combo,100.0,1800.0,0.0,30.0,Unknown,offers/prepaid/bundles,15.89,0.88,0.0,1589.0
Banglalink,TK749USSDBLC-V3,Banglalink Prepaid 80GB+1600Min (20 GB Extra On Repurchase) only Tk. 1359!,Combo,80.0,1600.0,0.0,30.0,Unknown,offers/prepaid/bundles,16.99,0.85,0.0,1359.0
Banglalink,TK749USSDBLC-V4,Banglalink Prepaid 30GB+600Min (20 GB Extra On Repurchase) only Tk. 569!,Combo,30.0,600.0,0.0,30.0,Unknown,offers/prepaid/bundles,18.97,0.95,0.0,569.0
Banglalink,TK549USSDBLC-V2,Banglalink Prepaid 19GB + 500Min Tk. 639!,Combo,19.0,500.0,0.0,30.0,Unknown,offers/prepaid/bundles,33.63,1.28,0.0,639.0
Banglalink,TK549USSDBLC-V3,Banglalink Prepaid 11GB + 300Min Tk. 449!,Combo,11.0,300.0,0.0,30.0,Unknown,offers/prepaid/bundles,40.82,1.5,0.0,449.0
Banglalink,TK549USSDBLC-V4,Banglalink Prepaid 7.5GB + 200Min Tk. 319!,Combo,7.5,200.0,0.0,30.0,Unknown,offers/prepaid/bundles,42.53,1.59,0.0,319.0
Banglalink,TK998USSDBLC230015D-V2,Banglalink Prepaid 25 GB+750 Min only Tk. 548!,Combo,25.0,750.0,0.0,30.0,Unknown,offers/prepaid/bundles,21.92,0.73,0.0,548.0
Banglalink,TK998USSDBLC230015D-V3,Banglalink Prepaid 75 GB+1800 Min only Tk. 1378!,Combo,75.0,1800.0,0.0,30.0,Unknown,offers/prepaid/bundles,18.37,0.77,0.0,1378.0
Banglalink,TK998USSDBLC230015D-V4,Banglalink Prepaid 100 GB+1800 Min only Tk. 1738!,Combo,100.0,1800.0,0.0,30.0,Unknown,offers/prepaid/bundles,17.38,0.97,0.0,1738.0
Banglalink,TK399MXBUSSD-V2,Banglalink Prepaid 2.5GB+80Min only Tk. 229!,Combo,2.5,80.0,0.0,30.0,Unknown,offers/prepaid/bundles,91.6,2.86,0.0,229.0
Banglalink,TK399MXBUSSD-V3,Banglalink Prepaid 12GB+375Min only Tk. 859!,Combo,12.0,375.0,0.0,30.0,Unknown,offers/prepaid/bundles,71.58,2.29,0.0,859.0
Banglalink,TK399MXBUSSD-V4,Banglalink Prepaid 10GB+300Min only Tk. 709!,Combo,10.0,300.0,0.0,30.0,Unknown,offers/prepaid/bundles,70.9,2.36,0.0,709.0
Banglalink,TK499USSDBLC250002D-V2,Banglalink Prepaid 20GB + 400min Tk. 889!,Combo,20.0,400.0,0.0,30.0,Unknown,offers/prepaid/bundles,44.45,2.22,0.0,889.0
Banglalink,TK499USSDBLC250002D-V3,Banglalink Prepaid 5GB + 100min Tk. 349!,Combo,5.0,100.0,0.0,90.0,Unknown,offers/prepaid/bundles,69.8,3.49,0.0,349.0
Banglalink,TK499USSDBLC250002D-V4,Banglalink Prepaid 15GB + 300min Tk. 709!,Combo,15.0,300.0,0.0,30.0,Unknown,offers/prepaid/bundles,47.27,2.36,0.0,709.0
Banglalink,TK1199USSDMXB30D-V2,Banglalink Prepaid 234GB+1800M Tk. 1759!,Combo,234.0,1800.0,0.0,30.0,Unknown,offers/prepaid/bundles,7.52,0.98,0.0,1759.0
Banglalink,TK1199USSDMXB30D-V3,Banglalink Prepaid 225GB+1800M Tk. 2259!,Combo,225.0,1800.0,0.0,90.0,Unknown,offers/prepaid/bundles,10.04,1.25,0.0,2259.0
Banglalink,TK1199USSDMXB30D-V4,Banglalink Prepaid 110GB+1350M Tk. 939!,Combo,110.0,1350.0,0.0,30.0,Unknown,offers/prepaid/bundles,8.54,0.7,0.0,939.0
Banglalink,TK1497USSDBLC250002D-V2,Banglalink Prepaid 44GB+450Min only Tk. 1228!,Combo,44.0,450.0,0.0,90.0,Unknown,offers/prepaid/bundles,27.91,2.73,0.0,1228.0
Banglalink,TK1497USSDBLC250002D-V3,Banglalink Prepaid 175GB+1800Min only Tk. 2997!,Combo,175.0,1800.0,0.0,90.0,Unknown,offers/prepaid/bundles,17.13,1.67,0.0,2997.0
Banglalink,TK1497USSDBLC250002D-V4,Banglalink Prepaid 90GB+900Min only Tk. 2114!,Combo,90.0,900.0,0.0,90.0,Unknown,offers/prepaid/bundles,23.49,2.35,0.0,2114.0
Banglalink,TK1797USSDBLC250002D-V2,Banglalink Prepaid 39GB+450Min only Tk. 1027!,Combo,39.0,450.0,0.0,90.0,Unknown,offers/prepaid/bundles,26.33,2.28,0.0,1027.0
Banglalink,TK1797USSDBLC250002D-V3,Banglalink Prepaid 195GB+1800Min only Tk. 2997!,Combo,195.0,1800.0,0.0,90.0,Unknown,offers/prepaid/bundles,15.37,1.66,0.0,2997.0
Banglalink,TK1797USSDBLC250002D-V4,Banglalink Prepaid 155GB+1800Min only Tk. 2997!,Combo,155.0,1800.0,0.0,365.0,Unknown,offers/prepaid/bundles,19.34,1.67,0.0,2997.0
Banglalink,TK2097USSDBLC250002D-V2,Banglalink Prepaid 195GB+1800Min only Tk. 1597!,Combo,195.0,1800.0,0.0,3.0,Unknown,offers/prepaid/bundles,8.19,0.89,0.0,1597.0
Banglalink,TK2097USSDBLC250002D-V3,Banglalink Prepaid 145GB+1800Min only Tk. 2146!,Combo,145.0,1800.0,0.0,30.0,Unknown,offers/prepaid/bundles,14.8,1.19,0.0,2146.0
Banglalink,TK2097USSDBLC250002D-V4,Banglalink Prepaid 49GB+750Min only Tk. 1218!,Combo,49.0,750.0,0.0,90.0,Unknown,offers/prepaid/bundles,24.86,1.62,0.0,1218.0
Banglalink,TK2997USSDMXB30D-V2,Banglalink 30 GB+ 600 minute only Tk.1219!,Combo,30.0,600.0,0.0,90.0,Unknown,offers/prepaid/bundles,40.63,2.03,0.0,1219.0
Banglalink,TK2997USSDMXB30D-V3,Banglalink 45 GB+ 900 minute only Tk.2436!,Combo,45.0,900.0,0.0,365.0,Unknown,offers/prepaid/bundles,54.13,2.71,0.0,2436.0
Banglalink,TK2997USSDMXB30D-V4,Banglalink 120 GB+ 1800 minute only Tk.2997!,Combo,120.0,1800.0,0.0,90.0,Unknown,offers/prepaid/bundles,24.98,1.66,0.0,2997.0
Banglalink,TK86USSD30DSMSSUB-V2,"Banglalink Prepaid Hoichoi, Bongo Subscription + 200 SMS at only Tk. 129!",Combo,0.0,0.0,200.0,30.0,Unknown,offers/prepaid/bundles,0.0,0.0,0.65,129.0
Banglalink,TK86USSD30DSMSSUB-V3,"Banglalink Prepaid Hoichoi, Bongo Subscription + 400 SMS at only Tk. 235!",Combo,0.0,0.0,400.0,30.0,Unknown,offers/prepaid/bundles,0.0,0.0,0.59,235.0
Banglalink,TK86USSD30DSMSSUB-V4,"Banglalink Prepaid Hoichoi, Bongo Subscription + 100 SMS at only Tk. 74!",Combo,0.0,0.0,100.0,30.0,Unknown,offers/prepaid/bundles,0.0,0.0,0.74,74.0
Banglalink,TK66USSD30DSMSSUB-V2,"Banglalink Prepaid DeeptoPlay, iScreen Subscription + 200 SMS at only Tk. 122!",Combo,0.0,0.0,200.0,30.0,Unknown,offers/prepaid/bundles,0.0,0.0,0.61,122.0
Banglalink,TK66USSD30DSMSSUB-V3,"Banglalink Prepaid DeeptoPlay, iScreen Subscription + 300 SMS at only Tk. 170!",Combo,0.0,0.0,300.0,30.0,Unknown,offers/prepaid/bundles,0.0,0.0,0.57,170.0
Banglalink,TK66USSD30DSMSSUB-V4,"Banglalink Prepaid DeeptoPlay, iScreen Subscription + 80 SMS at only Tk. 53!",Combo,0.0,0.0,80.0,30.0,Unknown,offers/prepaid/bundles,0.0,0.0,0.66,53.0
Banglalink,TK33USSD7DSMSSUB-V2,"Banglalink Prepaid DeeptoPlay, iScreen Subscription + 20 SMS at only Tk. 29!",Combo,0.0,0.0,20.0,7.0,Unknown,offers/prepaid/bundles,0.0,0.0,1.45,29.0
Banglalink,TK33USSD7DSMSSUB-V3,"Banglalink Prepaid DeeptoPlay, iScreen Subscription + 80 SMS at only Tk. 47!",Combo,0.0,0.0,80.0,7.0,Unknown,offers/prepaid/bundles,0.0,0.0,0.59,47.0
Banglalink,TK33USSD7DSMSSUB-V4,"Banglalink Prepaid DeeptoPlay, iScreen Subscription + 60 SMS at only Tk. 39!",Combo,0.0,0.0,60.0,7.0,Unknown,offers/prepaid/bundles,0.0,0.0,0.65,39.0
Banglalink,TK156USSD30DSMSSUB-V2,"Banglalink Prepaid Hoichoi, Bongo, DeeptoPlay, iScreen Subscription + 400 SMS at only Tk. 351!",Combo,0.0,0.0,400.0,30.0,Unknown,offers/prepaid/bundles,0.0,0.0,0.88,351.0
Banglalink,TK156USSD30DSMSSUB-V3,"Banglalink Prepaid Hoichoi, Bongo, DeeptoPlay, iScreen Subscription + 200 SMS at only Tk. 228!",Combo,0.0,0.0,200.0,30.0,Unknown,offers/prepaid/bundles,0.0,0.0,1.14,228.0
Banglalink,TK156USSD30DSMSSUB-V4,"Banglalink Prepaid Hoichoi, Bongo, DeeptoPlay, iScreen Subscription + 300 SMS at only Tk. 277!",Combo,0.0,0.0,300.0,30.0,Unknown,offers/prepaid/bundles,0.0,0.0,0.92,277.0
Banglalink,TK60SMSBUNDLE3-V2,Banglalink 250 SMS Bundle only at Tk. 112!,Combo,0.0,0.0,250.0,90.0,Unknown,offers/prepaid/bundles,0.0,0.0,0.45,112.0
Banglalink,TK60SMSBUNDLE3-V3,Banglalink 500 SMS Bundle only at Tk. 368!,Combo,0.0,0.0,500.0,90.0,Unknown,offers/prepaid/bundles,0.0,0.0,0.74,368.0
Banglalink,TK60SMSBUNDLE3-V4,Banglalink 500 SMS Bundle only at Tk. 192!,Combo,0.0,0.0,500.0,30.0,Unknown,offers/prepaid/bundles,0.0,0.0,0.38,192.0
Banglalink,TK20SMSBUNDLE1-V2,Banglalink 60 SMS Bundle only at Tk. 29!,Combo,0.0,0.0,60.0,7.0,Unknown,offers/prepaid/bundles,0.0,0.0,0.48,29.0
Banglalink,TK20SMSBUNDLE1-V3,Banglalink 200 SMS Bundle only at Tk. 49!,Combo,0.0,0.0,200.0,3.0,Unknown,offers/prepaid/bundles,0.0,0.0,0.24,49.0
Banglalink,TK20SMSBUNDLE1-V4,Banglalink 350 SMS Bundle only at Tk. 169!,Combo,0.0,0.0,350.0,30.0,Unknown,offers/prepaid/bundles,0.0,0.0,0.48,169.0
Banglalink,TK10SMSBUNDLE-V2,Banglalink 150 SMS Bundle only at Tk. 78!,Combo,0.0,0.0,150.0,7.0,Unknown,offers/prepaid/bundles,0.0,0.0,0.52,78.0
Banglalink,TK10SMSBUNDLE-V3,Banglalink 100 SMS Bundle only at Tk. 53!,Combo,0.0,0.0,100.0,3.0,Unknown,offers/prepaid/bundles,0.0,0.0,0.53,53.0
Banglalink,TK10SMSBUNDLE-V4,Banglalink 200 SMS Bundle only at Tk. 96!,Combo,0.0,0.0,200.0,7.0,Unknown,offers/prepaid/bundles,0.0,0.0,0.48,96.0
Banglalink,TK48PP89P3DREG10SEC-V2,89 paisa/minute with Tk. 58recharge,Call Rate,0.0,0.0,0.0,3.0,Unknown,offers/prepaid/call-rate,0.0,0.89,0.0,58.0
Banglalink,TK48PP89P3DREG10SEC-V3,89 paisa/minute with Tk. 38recharge,Call Rate,0.0,0.0,0.0,3.0,Unknown,offers/prepaid/call-rate,0.0,0.89,0.0,38.0
Banglalink,TK48PP89P3DREG10SEC-V4,89 paisa/minute with Tk. 68recharge,Call Rate,0.0,0.0,0.0,3.0,Unknown,offers/prepaid/call-rate,0.0,0.89,0.0,68.0
Banglalink,TK188PP1P30D1SEC-V2,1 paisa/sec with Tk. 168 recharge,Call Rate,0.0,0.0,0.0,30.0,Unknown,offers/prepaid/call-rate,0.0,0.6,0.0,168.0
Banglalink,TK188PP1P30D1SEC-V3,1 paisa/sec with Tk. 178 recharge,Call Rate,0.0,0.0,0.0,30.0,Unknown,offers/prepaid/call-rate,0.0,0.6,0.0,178.0
Banglalink,TK188PP1P30D1SEC-V4,1 paisa/sec with Tk. 198 recharge,Call Rate,0.0,0.0,0.0,30.0,Unknown,offers/prepaid/call-rate,0.0,0.6,0.0,198.0
Banglalink,TK309PP1P90D1SEC-V2,1 paisa/sec with Tk. 269 recharge,Call Rate,0.0,0.0,0.0,60.0,Unknown,offers/prepaid/call-rate,0.0,0.6,0.0,269.0
Banglalink,TK309PP1P90D1SEC-V3,1 paisa/sec with Tk. 279 recharge,Call Rate,0.0,0.0,0.0,60.0,Unknown,offers/prepaid/call-rate,0.0,0.6,0.0,279.0
Banglalink,TK309PP1P90D1SEC-V4,1 paisa/sec with Tk. 249 recharge,Call Rate,0.0,0.0,0.0,60.0,Unknown,offers/prepaid/call-rate,0.0,0.6,0.0,249.0
Banglalink,TK159PP89P30D10SEC-V2,89 paisa/Min with Tk. 179 recharge,Call Rate,0.0,0.0,0.0,30.0,Unknown,offers/prepaid/call-rate,0.0,0.89,0.0,179.0
Banglalink,TK159PP89P30D10SEC-V3,89 paisa/Min with Tk. 129 recharge,Call Rate,0.0,0.0,0.0,30.0,Unknown,offers/prepaid/call-rate,0.0,0.89,0.0,129.0
Banglalink,TK159PP89P30D10SEC-V4,89 paisa/Min with Tk. 169 recharge,Call Rate,0.0,0.0,0.0,30.0,Unknown,offers/prepaid/call-rate,0.0,0.89,0.0,169.0
Banglalink,NEWSIMOFFER2-V2,Banglalink New Prepaid SIM offer,New SIM,4.0,40.0,0.0,30.0,Unknown,offers/prepaid/new-sim-offer,42.5,4.25,0.0,204.0
Banglalink,NEWSIMOFFER2-V3,Banglalink New Prepaid SIM offer,New SIM,4.0,40.0,0.0,30.0,Unknown,offers/prepaid/new-sim-offer,42.5,4.25,0.0,144.0
Banglalink,NEWSIMOFFER2-V4,Banglalink New Prepaid SIM offer,New SIM,4.0,40.0,0.0,30.0,Unknown,offers/prepaid/new-sim-offer,42.5,4.25,0.0,178.0
Banglalink,NEWSIMOFFER1-V2,Banglalink New Prepaid SIM offer,New SIM,40.0,300.0,0.0,30.0,Unknown,offers/prepaid/new-sim-offer,10.0,1.33,0.0,440.0
Banglalink,NEWSIMOFFER1-V3,Banglalink New Prepaid SIM offer,New SIM,40.0,300.0,0.0,30.0,Unknown,offers/prepaid/new-sim-offer,10.0,1.33,0.0,360.0
Banglalink,NEWSIMOFFER1-V4,Banglalink New Prepaid SIM offer,New SIM,40.0,300.0,0.0,30.0,Unknown,offers/prepaid/new-sim-offer,10.0,1.33,0.0,520.0
Banglalink,TK99USSDREACT4GB7D-V2,Banglalink Special Reactivation Pack 6 GB Internet at only Tk. 119!,Bondho SIM,6.0,0.0,0.0,7.0,Unknown,offers/prepaid/bondho-sim,16.5,0.0,0.0,119.0
Banglalink,TK99USSDREACT4GB7D-V3,Banglalink Special Reactivation Pack 6 GB Internet at only Tk. 89!,Bondho SIM,6.0,0.0,0.0,7.0,Unknown,offers/prepaid/bondho-sim,16.5,0.0,0.0,89.0
Banglalink,TK99USSDREACT4GB7D-V4,Banglalink Special Reactivation Pack 6 GB Internet at only Tk. 79!,Bondho SIM,6.0,0.0,0.0,7.0,Unknown,offers/prepaid/bondho-sim,16.5,0.0,0.0,79.0
Banglalink,TK127USSDREACTBTL30D-V2,Banglalink Special Reactivation Pack 200 Minutes at only Tk. 159!,Bondho SIM,0.0,200.0,0.0,30.0,Unknown,offers/prepaid/bondho-sim,0.0,0.64,0.0,159.0
Banglalink,TK127USSDREACTBTL30D-V3,Banglalink Special Reactivation Pack 200 Minutes at only Tk. 165!,Bondho SIM,0.0,200.0,0.0,30.0,Unknown,offers/prepaid/bondho-sim,0.0,0.64,0.0,165.0
Banglalink,TK127USSDREACTBTL30D-V4,Banglalink Special Reactivation Pack 200 Minutes at only Tk. 152!,Bondho SIM,0.0,200.0,0.0,30.0,Unknown,offers/prepaid/bondho-sim,0.0,0.64,0.0,152.0
Banglalink,TK229USSDREACTBTL30D-V2,Banglalink Special Reactivation Pack 25GB Internet at only Tk. 289!,Bondho SIM,25.0,0.0,0.0,30.0,Unknown,offers/prepaid/bondho-sim,9.16,0.0,0.0,289.0
Banglalink,TK229USSDREACTBTL30D-V3,Banglalink Special Reactivation Pack 25GB Internet at only Tk. 189!,Bondho SIM,25.0,0.0,0.0,30.0,Unknown,offers/prepaid/bondho-sim,9.16,0.0,0.0,189.0
Banglalink,TK229USSDREACTBTL30D-V4,Banglalink Special Reactivation Pack 25GB Internet at only Tk. 299!,Bondho SIM,25.0,0.0,0.0,30.0,Unknown,offers/prepaid/bondho-sim,9.16,0.0,0.0,299.0
Banglalink,TK298USSDREACTMIX30D-V2,Banglalink Special Reactivation Bundle 30GB + 300 Minutes at only Tk. 258!,Bondho SIM,30.0,300.0,0.0,30.0,Unknown,offers/prepaid/bondho-sim,9.93,0.99,0.0,258.0
Banglalink,TK298USSDREACTMIX30D-V3,Banglalink Special Reactivation Bundle 30GB + 300 Minutes at only Tk. 388!,Bondho SIM,30.0,300.0,0.0,30.0,Unknown,offers/prepaid/bondho-sim,9.93,0.99,0.0,388.0
Banglalink,TK298USSDREACTMIX30D-V4,Banglalink Special Reactivation Bundle 30GB + 300 Minutes at only Tk. 238!,Bondho SIM,30.0,300.0,0.0,30.0,Unknown,offers/prepaid/bondho-sim,9.93,0.99,0.0,238.0
Teletalk,TT-097,51 MB,Data,0.05,0.0,0.0,7.0,Unknown,Internet-offers,180.0,0.0,0.0,9.0
Teletalk,TT-098,307 MB,Data,0.3,0.0,0.0,7.0,Unknown,Internet-offers,90.0,0.0,0.0,27.0
Teletalk,TT-099,154 MB,Data,0.15,0.0,0.0,7.0,Unknown,Internet-offers,106.67,0.0,0.0,16.0
Teletalk,TT-100,1024 MB,Data,1.0,0.0,0.0,7.0,Unknown,Internet-offers,38.0,0.0,0.0,38.0
Teletalk,TT-101,256 MB,Data,0.25,0.0,0.0,7.0,Unknown,Internet-offers,72.0,0.0,0.0,18.0
Teletalk,TT-102,768 MB,Data,0.75,0.0,0.0,7.0,Unknown,Internet-offers,37.33,0.0,0.0,28.0
Teletalk,TT-103,3 GB,Data,3.0,0.0,0.0,7.0,Unknown,Internet-offers,19.33,0.0,0.0,58.0
Teletalk,TT-104,0.75 GB,Data,0.75,0.0,0.0,30.0,Unknown,Internet-offers,32.0,0.0,0.0,24.0
Teletalk,TT-105,2.5 GB,Data,2.5,0.0,0.0,7.0,Unknown,Internet-offers,18.8,0.0,0.0,47.0
Teletalk,TT-106,2.5 GB,Data,2.5,0.0,0.0,7.0,Unknown,Internet-offers,19.2,0.0,0.0,48.0
Teletalk,TT-107,1.5 GB,Data,1.5,0.0,0.0,7.0,Unknown,Internet-offers,25.33,0.0,0.0,38.0
Teletalk,TT-108,5 GB,Data,5.0,0.0,0.0,30.0,Unknown,Internet-offers,23.6,0.0,0.0,118.0
Teletalk,TT-109,2.5 GB,Data,2.5,0.0,0.0,7.0,Unknown,Internet-offers,14.0,0.0,0.0,35.0
Teletalk,TT-110,8 GB,Data,8.0,0.0,0.0,7.0,Unknown,Internet-offers,12.25,0.0,0.0,98.0
Teletalk,TT-111,9.5 GB,Data,9.5,0.0,0.0,7.0,Unknown,Internet-offers,12.84,0.0,0.0,122.0
Teletalk,TT-112,13 GB,Data,13.0,0.0,0.0,7.0,Unknown,Internet-offers,10.69,0.0,0.0,139.0
Teletalk,TT-113,2 GB,Data,2.0,0.0,0.0,7.0,Unknown,Internet-offers,15.0,0.0,0.0,30.0
Teletalk,TT-114,8.5 GB,Data,8.5,0.0,0.0,7.0,Unknown,Internet-offers,12.0,0.0,0.0,102.0
